country,tenor,cutoff_date,forecast_start,forecast_end,forecast_periods,avg_growth_forecast,avg_inflation_forecast,growth_forecast_std,inflation_forecast_std,first_year_growth,first_year_inflation
Poland,yld_2yr,1998-03-01,1998-04-01,2000-03-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-03-01,1998-04-01,2003-03-01,60,5.738174533252354,239.94797000347708,1.4949495945852043,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-03-01,1998-04-01,2008-03-01,120,5.181268078131351,133.30242720977776,1.1919723048969848,271.209511558836,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-03-01,1998-04-01,2028-03-01,360,4.809997108050685,58.41286528477778,0.7348972282985604,164.92812599996648,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-04-01,1998-05-01,2000-04-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-04-01,1998-05-01,2003-04-01,60,5.447573840134461,239.94797000347708,1.4274891442025528,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-04-01,1998-05-01,2008-04-01,120,5.008643559691326,133.07986077768868,1.0975333883359042,271.29714191608383,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-04-01,1998-05-01,2028-04-01,360,4.716023372729236,58.049377783837805,0.6649978498512376,165.01222929475898,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-05-01,1998-06-01,2000-05-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-05-01,1998-06-01,2003-05-01,60,5.344817484385292,239.94797000347708,1.442428369259191,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-05-01,1998-06-01,2008-05-01,120,4.941400581002204,132.73536783267903,1.0934672330410664,271.42668405581367,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-05-01,1998-06-01,2028-05-01,360,4.672455978746813,57.60033987446535,0.6577254975446742,165.10644924147783,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-06-01,1998-07-01,2000-06-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-06-01,1998-07-01,2003-06-01,60,5.228971356556126,239.94797000347708,1.4818080159501736,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-06-01,1998-07-01,2008-06-01,120,4.867862384497824,132.35148450898495,1.104602698779781,271.57072047429995,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-06-01,1998-07-01,2028-06-01,360,4.62712306979229,57.083674582794,0.6584134782872388,165.21167975975908,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-07-01,1998-08-01,2000-07-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-07-01,1998-08-01,2003-07-01,60,5.100155910269539,239.94797000347708,1.5453381728004851,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-07-01,1998-08-01,2008-07-01,120,4.788079392561644,132.1150675278227,1.1323476927620035,271.6640096920871,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-07-01,1998-08-01,2028-07-01,360,4.5800283807563815,56.69855399841728,0.6683753315884708,165.2984429139982,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-08-01,1998-09-01,2000-08-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-08-01,1998-09-01,2003-08-01,60,5.146343003340241,239.94797000347708,1.5205882849640264,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-08-01,1998-09-01,2008-08-01,120,4.804003994600163,131.92799907242028,1.1245266224917707,271.73972967275284,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-08-01,1998-09-01,2028-08-01,360,4.575777988773444,56.42369143960586,0.6672989135956452,165.36448211342727,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-09-01,1998-10-01,2000-09-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-09-01,1998-10-01,2003-09-01,60,5.200154571199846,239.94797000347708,1.495770091823531,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-09-01,1998-10-01,2008-09-01,120,4.82377842753676,131.68323935206453,1.118978533562531,271.83635110459426,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-09-01,1998-10-01,2028-09-01,360,4.572860998428033,56.085627815226275,0.668291302620452,165.43901883823534,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-10-01,1998-11-01,2000-10-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-10-01,1998-11-01,2003-10-01,60,5.260519347039988,239.94797000347708,1.471647658939171,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-10-01,1998-11-01,2008-10-01,120,4.847401216351261,131.3895854866074,1.1161954317791358,271.9511353521568,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-10-01,1998-11-01,2028-10-01,360,4.571292636920887,55.63876744659514,0.6717201287546803,165.52912917004787,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-11-01,1998-12-01,2000-11-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-11-01,1998-12-01,2003-11-01,60,5.120231726691472,239.94797000347708,1.533734081211667,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-11-01,1998-12-01,2008-11-01,120,4.763202994975848,131.1782577028539,1.1379352957395146,272.0365145682732,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-11-01,1998-12-01,2028-11-01,360,4.523272766603293,55.30920717883631,0.6768242332718927,165.6007304737221,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-12-01,1999-01-01,2000-12-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-12-01,1999-01-01,2003-12-01,60,4.9674419644919565,239.94797000347708,1.6203129064540684,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-12-01,1999-01-01,2008-12-01,120,4.672854676829518,131.02030875211338,1.178681701744803,272.1025761123656,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-12-01,1999-01-01,2028-12-01,360,4.473536120667116,55.19767195179994,0.6931350512910783,165.63725041112983,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-01-01,1999-02-01,2001-01-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-01-01,1999-02-01,2004-01-01,60,4.80383930155813,239.94797000347708,1.7276455970920415,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-01-01,1999-02-01,2009-01-01,120,4.576430815468636,130.81256643532848,1.2377594444678126,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-01-01,1999-02-01,2029-01-01,360,4.422102980735925,55.178865366648694,0.720957347022694,165.66294680145515,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-02-01,1999-03-01,2001-02-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-02-01,1999-03-01,2004-02-01,60,4.654943577009548,239.94797000347708,1.8336017368054478,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-02-01,1999-03-01,2009-02-01,120,4.486900281715547,130.81256643532848,1.302098893185345,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-02-01,1999-03-01,2029-02-01,360,4.3744135148671095,54.75271238044571,0.7538896553686312,165.74948901431173,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-03-01,1999-04-01,2001-03-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-03-01,1999-04-01,2004-03-01,60,4.501498825538627,239.94797000347708,1.9495482181960992,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-03-01,1999-04-01,2009-03-01,120,4.392595371871947,130.81256643532848,1.3773222726124816,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-03-01,1999-04-01,2029-03-01,360,4.32543803961585,54.30548064674584,0.7944038247149955,165.84191179247512,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-04-01,1999-05-01,2001-04-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-04-01,1999-05-01,2004-04-01,60,4.3460209324963825,239.94797000347708,2.0735104850633608,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-04-01,1999-05-01,2009-04-01,120,4.293582884753895,130.81256643532848,1.4620857483622114,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-04-01,1999-05-01,2029-04-01,360,4.275196214481402,54.041459248076,0.8418816404745755,165.90500391359,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-05-01,1999-06-01,2001-05-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-05-01,1999-06-01,2004-05-01,60,4.5328966040919445,239.94797000347708,1.917094698000522,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-05-01,1999-06-01,2009-05-01,120,4.391409947910112,130.81256643532848,1.3580393290973698,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-05-01,1999-06-01,2029-05-01,360,4.307032642011774,53.84009559005903,0.784156738604298,165.95774741539728,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-06-01,1999-07-01,2001-06-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-06-01,1999-07-01,2004-06-01,60,4.730806623013437,239.94797000347708,1.7852691482173138,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-06-01,1999-07-01,2009-06-01,120,4.501246325270333,130.81256643532848,1.2782260315354088,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-06-01,1999-07-01,2029-06-01,360,4.342936204818226,53.60365348529414,0.7444141659140258,166.01479162414537,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-07-01,1999-08-01,2001-07-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-07-01,1999-08-01,2004-07-01,60,4.935524848247555,239.94797000347708,1.6898180760317103,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-07-01,1999-08-01,2009-07-01,120,4.623094829039201,130.81256643532848,1.2317224596960379,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-07-01,1999-08-01,2029-07-01,360,4.38291986944119,53.425471562826615,0.7292588062439127,166.0636279306132,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-08-01,1999-09-01,2001-08-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-08-01,1999-09-01,2004-08-01,60,5.036163698246067,239.94797000347708,1.6601349685076956,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-08-01,1999-09-01,2009-08-01,120,4.686060044811228,130.81256643532848,1.2241655479078029,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-08-01,1999-09-01,2029-08-01,360,4.398082262963399,53.18944628911609,0.7337065625685949,166.12259765542944,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-09-01,1999-10-01,2001-09-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-09-01,1999-10-01,2004-09-01,60,5.1360472762247955,239.94797000347708,1.6434323993912856,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-09-01,1999-10-01,2009-09-01,120,4.754780166694764,130.81256643532848,1.2271464323662313,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-09-01,1999-10-01,2029-09-01,360,4.415272936171731,52.92155089470761,0.7462971626428105,166.18383076820308,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-10-01,1999-11-01,2001-10-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-10-01,1999-11-01,2004-10-01,60,5.233739749781853,239.94797000347708,1.640422130107435,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-10-01,1999-11-01,2009-10-01,120,4.829208489667274,130.81256643532848,1.2411488706198492,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-10-01,1999-11-01,2029-10-01,360,4.434483638069008,52.85942834098687,0.7672963772974296,166.21234751545728,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-11-01,1999-12-01,2001-11-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-11-01,1999-12-01,2004-11-01,60,5.3468021052993135,239.94797000347708,1.6546974304252404,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-11-01,1999-12-01,2009-11-01,120,4.923993596140273,130.81256643532848,1.2723655284053133,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-11-01,1999-12-01,2029-11-01,360,4.4616260664207745,52.772413995750824,0.8023847505542946,166.24331867396964,6.004780200095229,220.55555555555557
Poland,yld_2yr,1999-12-01,2000-01-01,2001-12-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1999-12-01,2000-01-01,2004-12-01,60,5.455421930726342,239.94797000347708,1.687211157189535,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1999-12-01,2000-01-01,2009-12-01,120,5.025808609128246,130.81256643532848,1.3192159832565464,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,1999-12-01,2000-01-01,2029-12-01,360,4.491255489135995,52.43802568962704,0.8486164937666001,166.30604068091066,6.004780200095229,220.55555555555557
Poland,yld_2yr,2000-01-01,2000-02-01,2002-01-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,2000-01-01,2000-02-01,2005-01-01,60,5.5587910398356986,239.94797000347708,1.7357151034405949,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,2000-01-01,2000-02-01,2010-01-01,120,5.134629607185567,130.81256643532848,1.3806934880926514,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,2000-01-01,2000-02-01,2030-01-01,360,4.523372762178297,52.047054754201326,0.9051165516318174,166.37864889044783,6.004780200095229,220.55555555555557
Poland,yld_2yr,2000-02-01,2000-03-01,2002-02-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,2000-02-01,2000-03-01,2005-02-01,60,5.557100046896815,239.94797000347708,1.734684150332311,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,2000-02-01,2000-03-01,2010-02-01,120,5.153237667198226,130.81256643532848,1.3829334028962932,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,2000-02-01,2000-03-01,2030-02-01,360,4.5192503677216065,52.06569075593327,0.9140458472228404,166.387746529758,6.004780200095229,220.55555555555557
Poland,yld_2yr,2000-03-01,2000-04-01,2002-03-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,2000-03-01,2000-04-01,2005-03-01,60,5.554870499798326,239.94797000347708,1.733423712925035,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,2000-03-01,2000-04-01,2010-03-01,120,5.171891990155598,130.81256643532848,1.3843075597975243,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,2000-03-01,2000-04-01,2030-03-01,360,4.5153735897476714,52.02230645303204,0.9226695204838742,166.40594505236245,6.004780200095229,220.55555555555557
Poland,yld_2yr,2000-04-01,2000-05-01,2002-04-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,2000-04-01,2000-05-01,2005-04-01,60,5.55232378527189,239.94797000347708,1.7320417723939163,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,2000-04-01,2000-05-01,2010-04-01,120,5.190583200756736,130.81256643532848,1.3848288879310389,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,2000-04-01,2000-05-01,2030-04-01,360,4.511748200880936,51.893536952406194,0.9309883732928139,166.43500578959242,6.004780200095229,220.55555555555557
Poland,yld_2yr,2000-05-01,2000-06-01,2002-05-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,2000-05-01,2000-06-01,2005-05-01,60,5.490482103894408,239.94797000347708,1.7043196563782919,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,2000-05-01,2000-06-01,2010-05-01,120,5.132972261038682,130.81256643532848,1.343998952544744,272.18728710117017,6.004780200095229,220.55555555555557
Poland,yld_30yr,2000-05-01,2000-06-01,2030-05-01,360,4.478259805090699,51.74824332206291,0.9020409556318183,166.46528029366567,6.004780200095229,220.55555555555557
Poland,yld_2yr,2000-06-01,2000-07-01,2002-06-01,24,6.117250863024663,519.2866614209944,2.0520093044875893,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,2000-06-01,2000-07-01,2005-06-01,60,5.434171046444697,239.94797000347708,1.688314836338181,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,2000-06-01,2000-07-01,2010-06-01,120,5.071185383840359,130.81256643532848,1.3126780503522246,272.18728710117017,6.004780200095229,220.55555555555557
